source,listing_id,district,lat,lon,property_type_ar,property_type_en,price_sar,area_sqm,price_per_sqm,bedrooms,bathrooms,age_years,listing_date,url
haraj,11175281258,السويدي,24.593002620157,46.67113138526,شقة,apartment,470000.0,108.61,4327.41,4,,,2026-02-12,https://haraj.com.sa/11175281258/شقة_للبيع_في_حي_السويدي/
haraj,11173547004,الزهرة,24.585256392295,46.648371920996,Apartment,apartment,560000.0,127.03,4408.41,4,,0,2026-01-16,https://haraj.com.sa/11173547004/شقه_علويه_في_السطح_بحي_ظهره_البديعه/
haraj,11172800936,ظهرة البديعة,24.594596870011,46.650854219526,Apartment,apartment,550000.0,127.03,4329.69,3,,0,2026-01-04,https://haraj.com.sa/11172800936/شقق_تمليك_في_حي_ظهرة_البديعه/
haraj,11178195486,احد,24.488608771796,46.633924327022,Floor,apartment,965000.0,343.75,2807.27,7,,,2026-04-05,https://haraj.com.sa/11178195486/دور_مؤسس_ثلاث_شقق_حي_أحد_الشفاء_للبيع/
haraj,11176381719,احد,24.49870471916,46.641888625429,Apartment,apartment,430000.0,108.09,3978.17,3,,,2026-03-02,https://haraj.com.sa/11176381719/الرياض/
haraj,11180078162,عكاظ,24.501913348179,46.676449138731,دور,apartment,820000.0,270.0,3037.04,5,,,2026-05-06,https://haraj.com.sa/11180078162/للبيع_دور_علوي_مع_شقه/
haraj,11170906508,Al Izdihar,24.780374603932,46.707264623527,Apartment,apartment,1180000.0,124.72,9461.19,4,,,2025-12-03,https://haraj.com.sa/11170906508/شقه_للبيع_في_حي_الازدهار_بسعر_مغري/
haraj,11180427089,الروابي,24.698735723661,46.789315004248,Apartment,apartment,850000.0,122.82,6920.7,3,,,2026-05-11,https://haraj.com.sa/11180427089/للبيع_شقة_فاخرة_في_مشروع_شارف_الروابي_حي_الروابي/
haraj,11180215875,الريان,24.714562905722,46.786336769724,شقة,apartment,70000.0,1500.0,46.67,4,,0,2026-05-08,https://haraj.com.sa/11180215875/شقة_فاخرة_للإيجار_حي_الريان/
haraj,11176496225,المنار,24.722768432662,46.791189774392,شقة,apartment,880000.0,100.0,8800.0,3,3,,2026-03-04,https://haraj.com.sa/11176496225/شقة_مؤثثة_للبيع_بعمارة_مودرن_بحي_المنار/
haraj,11179569923,المعيزلة,24.800594056328,46.849073011596,دور,apartment,870000.0,151.0,5761.59,4,,0,2026-04-27,https://haraj.com.sa/11179569923/للبيع_دور_علوي_حي_المعيزليه/
haraj,11175680263,المعيزلة,24.8001400096,46.848825263475,شقة,apartment,680.0,89.58,7.59,2,,0,2026-02-18,https://haraj.com.sa/11175680263/شقه_للبيع/
haraj,11171176814,ALMAIZALIYAH,24.79855265035,46.850315237852,Apartment,apartment,650000.0,68.7,9461.43,3,,0,2025-12-07,https://haraj.com.sa/11171176814/للبيع_شقه_مع_سطح_حي_المعيزليه/
haraj,11180806419,بدر,24.551026981997,46.718687679681,عمارة,building,3000000.0,575.0,5217.39,10,,,2026-05-17,https://haraj.com.sa/11180806419/عمارة_تجارية_للبيع_حي_الشفا/
haraj,11180804077,غبيرة,24.622061517555,46.7391728693,عمارة,building,1100000.0,168.0,6547.62,18,,,2026-05-17,https://haraj.com.sa/11180804077/للبيع_عمارة_مميزة_فى_غبيراء_شارعين_167_م_ست_شقق/
haraj,11180803924,اشبيلية,24.784269172769,46.774746317974,عمارة,building,7500000.0,990.8,7569.64,29,,,2026-05-17,https://haraj.com.sa/11180803924/للبيع_عمارة_تجارية_مميزة_في_إشبيليا_شارعين_990_م/
haraj,11180774837,النسيم الشرقي,24.745643908631,46.834133226514,عمارة,building,2500000.0,595.0,4201.68,15,,,2026-05-17,https://haraj.com.sa/11180774837/عمارة_للبيع_بحي_النسيم_الشرقي_شارع_ابن_خلكان_مساحة_595_متر/
haraj,11180761487,العريجاء الغربية,24.593844092629,46.596661826954,عمارة,building,1800000.0,470.0,3829.79,5,,,2026-05-17,https://haraj.com.sa/11180761487/عمارة_سكنية_دور_واربع_شقق/
haraj,11180850415,طويق,24.549875295886,46.509803905272,فيلا,villa,1300000.0,360.0,3611.11,8,,,2026-05-18,https://haraj.com.sa/11180850415/فله_بالرياض_للبيع_حي_الغروب_بطويق/
haraj,11180848521,الرمال,24.885940277332,46.839605427502,فيلا,villa,3000000.0,472.0,6355.93,7,,0,2026-05-18,https://haraj.com.sa/11180848521/فيلا_جديدة_للبيع_بحي_الرمال_ريبال_الرياض/
haraj,11180848261,بدر,24.510676296042,46.732009900451,دور,villa,580000.0,203.74,2846.77,6,,0,2026-05-18,https://haraj.com.sa/11180848261/تاون_هاوس_ب_580_فرصة_عقارية/
haraj,11180846572,الرمال,24.857432461924,46.839642605466,فيلا,villa,1700000.0,288.0,5902.78,8,,,2026-05-18,https://haraj.com.sa/11180846572/فيلا_للبيع_الرمال/
haraj,11180845842,الرمال,24.847058297611,46.835403338124,Villa,villa,2000000.0,450.0,4444.44,6,,,2026-05-18,https://haraj.com.sa/11180845842/فله_للبيع_حي_الرمال_التعمر_موقع_ممتاز_السعر_2مليون/
haraj,11180834011,بدر,24.500592830321,46.727280921298,فيلا,villa,1050000.0,250.0,4200.0,5,,4,2026-05-18,https://haraj.com.sa/11180834011/دبلكس_حي_بدر/
haraj,11180822170,الملز,24.655832078699,46.737390102099,فيلا,villa,1835000.0,367.0,5000.0,11,7,,2026-05-18,https://haraj.com.sa/11180822170/فيلا_قديمة_بسعر_أرض_في_موقع_مميز_بحي_الملز/
haraj,11180815147,الرمال,24.930475129227,46.80027998377,Villa,villa,3200000.0,662.66,4829.02,10,,,2026-05-18,https://haraj.com.sa/11180815147/للبيع_فيلا_درج_داخلي_وشقتين_مستقلة_في_الرياض_في_حي_الرمال/
haraj,11180806011,الرمال,24.840643062843,46.811510844276,فيلا,villa,2800000.0,435.0,6436.78,10,,,2026-05-17,https://haraj.com.sa/11180806011/فيلا_للبيع/
haraj,11180804919,النسيم الغربي,24.744033566808,46.818185573476,فيلا,villa,2000000.0,750.0,2666.67,5,2,,2026-05-17,https://haraj.com.sa/11180804919/فيلا_حي_النسيم_750م/
haraj,11180799035,النخبة,25.02934260965,47.266232555579,فيلا,villa,1550000.0,325.0,4769.23,12,,0,2026-05-17,https://haraj.com.sa/11180799035/للبيع_فيلا_درج_داخلي_وشقتين_حي_النخبه/
haraj,11180798269,الفيحاء,24.68392491888,46.803546563272,Villa,villa,4000000.0,1170.0,3418.8,10,,,2026-05-17,https://haraj.com.sa/11180798269/فيلا_قديمة_بقيمة_أرض_بحي_الفيحاء_بسعر_مفري/
haraj,11180795278,الشهداء,24.795345653277,46.739588810578,فيلا,villa,9000000.0,875.0,10285.71,10,,,2026-05-17,https://haraj.com.sa/11180795278/للبيع_فيلا_فاخرة_بحي_الشهداء_الرياض/
haraj,11180793237,اشبيلية,24.799069913319,46.807446906746,Villa,villa,3800000.0,500.0,7600.0,7,,,2026-05-17,https://haraj.com.sa/11180793237/فيلا_للبيع_في_شارع_الطرفةحي_إشبيليةمدينة_الرياض/
haraj,11180791060,النرجس,24.902087159078,46.640394192825,فيلا,villa,10000000.0,900.0,11111.11,7,,,2026-05-17,https://haraj.com.sa/11180791060/للبيع_فيلا_فاخرة_في_حي_النرجس_مخطط_القمراء_1/
haraj,11180841007,الخير,25.091444994411,46.388257835997,ارض,plot,1084.0,600.0,1.81,,,,2026-05-18,https://haraj.com.sa/11180841007/للبيع_ارض_600_متر_ب_650_الف_ريال_في_مخطط_الخير_3424/
haraj,11180839525,العارض,24.90945054914,46.607986686651,إستراحة,plot,6300000.0,900.0,7000.0,5,,,2026-05-18,https://haraj.com.sa/11180839525/للبيع_ارض_سكني_تجاري_في_حي_العارض/
haraj,11180834922,الزاهر,25.036992710838,47.065784575005,Land,plot,416.0,840.0,0.5,,,,2026-05-18,https://haraj.com.sa/11180834922/ارض_للبيع_شرق_الرياض_مخطط_3131_مساحه_900متر_شارع_15_شمالي/
haraj,11180830748,ضاحية نمار,24.488423550485,46.523414772358,ارض,plot,1400.0,450.0,3.11,,,,2026-05-18,https://haraj.com.sa/11180830748/أرض_سكنية_في_حي_ضاحية_نمار/
haraj,11180830207,ديراب,24.500938549949,46.607614823441,ارض,plot,2500.0,1050.0,2.38,,,,2026-05-18,https://haraj.com.sa/11180830207/للبيع_ارض_مساحة_1050_م_على_ش_60_ج_مخطط_1629_ط_نمار_الموسى/
haraj,11180828594,ظهرة لبن,24.631148291306,46.530034047409,عمارة,building,4000000.0,400.0,10000.0,30,,0,2026-05-18,https://haraj.com.sa/11180828594/عمائر_للبيع_جديدة_حي_ظهرة_لبن/
haraj,11180828001,الخير,25.042110417981,46.459446730352,ارض,plot,1527.0,406.0,3.76,,,,2026-05-18,https://haraj.com.sa/11180828001/ارض_للبيع_في_حي_الخير_406_م_من_المالك_بدون_سعي/
haraj,11180827665,ضاحية نمار,24.495689993297,46.5227825565,Land,plot,1600.0,375.0,4.27,,,,2026-05-18,https://haraj.com.sa/11180827665/تسويق_شراء_بيع_مخطط_نمار_3020/
haraj,11180825943,بدر,24.134281953246,47.646651910032,Farm,plot,5000000.0,490000.0,10.2,,,0,2026-05-18,https://haraj.com.sa/11180825943/ارض_زراعية_الخرج_مساحة_490_الف_للبيع/
haraj,11180825200,عريض,24.43149439642,46.71095643973,Land,plot,856.0,900.0,0.95,,,,2026-05-18,https://haraj.com.sa/11180825200/ارض_للبيع_في_عريض_نستقبل_عروضكم_وطلباتكم/
haraj,11180823295,الوسام,24.905937656293,46.912026791868,ارض,plot,2500.0,300.0,8.33,,,,2026-05-18,https://haraj.com.sa/11180823295/ارض_للبيع_مساحة300م_في_حي_الوسام_قروف_/
haraj,11180793690,عريض,24.437851100328,46.72148529484,Land,plot,28.0,900.0,0.03,,,,2026-05-17,https://haraj.com.sa/11180793690/أرض_للايجار_مساحة_900_شارعين_زاوية_30_و_15_حي_عريض/
haraj,11180793477,عريض,24.433544939118,46.71971423272,Land,plot,40.0,450.0,0.09,,,,2026-05-17,https://haraj.com.sa/11180793477/أرض_للايجار_مساحة_450_شارع_30_حي_عريض/
haraj,11180697283,عريض,24.448849442401,46.727386355506,Land,plot,992.0,312.5,3.17,,,,2026-05-16,https://haraj.com.sa/11180697283/تسويق_شراء_بيع_أراضي_مخطط_عريض/
haraj,11180604119,عريض,24.422675177762,46.788341587088,ارض,plot,666.0,450.0,1.48,,,,2026-05-14,https://haraj.com.sa/11180604119/للبيع_ارض_في_حي_عريض/
haraj,11180577532,عريض,24.409326666667,46.764531669281,ارض,plot,300000.0,400.0,750.0,,,,2026-05-14,https://haraj.com.sa/11180577532/للبيع_ارض_زاوية_عريض_الرياض_ب300ألف/
haraj,11180511510,عريض,24.413189218179,46.792685838421,Land,plot,986.0,253.77,3.89,,,,2026-05-13,https://haraj.com.sa/11180511510/ارض_للبيع_في_عريض_نستقبل_عروضكم_وطلباتكم/
haraj,11180504953,عريض,24.427425337052,46.722031288517,ارض,plot,310000.0,331.0,936.56,,,,2026-05-13,https://haraj.com.sa/11180504953/للبيع_ارض_سكنية_الرياض_حي_عريض_ب310_ألف/
haraj,11180359586,عريض,24.409327941311,46.758619821744,ارض,plot,651.0,246.0,2.65,,,,2026-05-10,https://haraj.com.sa/11180359586/ارض_للبيع_مخطط_عريض/
haraj,11180329756,عريض,24.471808268784,46.717117989956,ارض,plot,1100.0,500.0,2.2,,,0,2026-05-10,https://haraj.com.sa/11180329756/ارض_للبيع_حي_عريض/
haraj,11180237229,عريض,24.441779062592,46.695844016375,ارض,plot,1150.0,200.0,5.75,,,,2026-05-08,https://haraj.com.sa/11180237229/ارض_للبيع/
haraj,11180215144,عريض,24.444356,46.713301,Land,plot,960.0,312.0,3.08,,,,2026-05-08,https://haraj.com.sa/11180215144/ارض_للبيع_مخطط_عريض/
haraj,11180193351,عريض,24.44298775407,46.714775887819,Land,plot,325.0,450.0,0.72,,,,2026-05-08,https://haraj.com.sa/11180193351/ارض_للبيع_في_عريض_نستقبل_عروضكم_وطلباتكم/
haraj,11180192876,عريض,24.438735011818,46.764829834332,ارض,plot,1500000.0,1050.0,1428.57,,,,2026-05-08,https://haraj.com.sa/11180192876/ارض_تجارية_بعريض/
haraj,11180147166,عريض,24.454199052975,46.778118175367,ارض,plot,733.0,450.0,1.63,,,,2026-05-07,https://haraj.com.sa/11180147166/للبيع_ارض_سكنية_في_مخطط_عريض_3044/
haraj,11180119502,عريض,24.487151322985,46.752388612043,ارض,plot,1111.0,450.0,2.47,,,,2026-05-06,https://haraj.com.sa/11180119502/للبيع_ارض_في_مخطط_2746_أ_عريض_شارع_25/
haraj,11180721897,الرمال,24.919658144914,46.791456999323,Villa,villa,2750000.0,343.0,8017.49,3,,0,2026-05-16,https://haraj.com.sa/11180721897/فيلا_مع_شقه_للبيع_الرياض_حي_الرمال/
haraj,11180610379,الرمال,24.841380802043,46.830654363916,فيلا,villa,2000000.0,202.0,9900.99,7,,9,2026-05-14,https://haraj.com.sa/11180610379/فيلا_سكنية_معها_شقة_مستقلة/
haraj,11180607084,الرمال,24.929712086659,46.809967886496,فيلا,villa,1250000.0,290.0,4310.34,7,,0,2026-05-14,https://haraj.com.sa/11180607084/فيلا_دبلكس_حي_تنال_الرمال/
haraj,11180545982,الرمال,24.854099375818,46.836730220889,فيلا,villa,10000000.0,1026.0,9746.59,10,,,2026-05-13,https://haraj.com.sa/11180545982/فله_درج_داخلي_وشقه_مساحتها1025_شارعين20_20_الرمال/
haraj,11180531332,الرمال,24.921862039546,46.790358489342,فيلا,villa,90000.0,300.0,300.0,5,,,2026-05-13,https://haraj.com.sa/11180531332/فلة_للإيجار_حي_الرمال_Villa_for_rent_in_Al_Rimal_District/
haraj,11180514713,الرمال,24.880863692346,46.800664296947,فيلا,villa,1500000.0,249.0,6024.1,4,,0,2026-05-13,https://haraj.com.sa/11180514713/تاون_هاوس_أرضي_للبيع_بحي_الرمال/
haraj,11180492640,الرمال,24.86760544823,46.840267794404,فيلا,villa,1800000.0,312.0,5769.23,15,,,2026-05-12,https://haraj.com.sa/11180492640/فيلا_دورين_وشقه_للبيع_حي_الرمال/
haraj,11180481412,الرمال,24.929489898948,46.810375812376,فيلا,villa,2250000.0,310.0,7258.06,10,,0,2026-05-12,https://haraj.com.sa/11180481412/فلل_دوبلكس_حي_الرمال/
haraj,11180457974,الرمال,24.86708833733,46.839814994688,فيلا,villa,1950000.0,297.0,6565.66,5,,,2026-05-12,https://haraj.com.sa/11180457974/فيلا_مع_شقتين_للبيع_حي_الرمال/
haraj,11180436229,الرمال,24.921862039546,46.790358489342,فيلا,villa,1750000.0,300.0,5833.33,5,,,2026-05-11,https://haraj.com.sa/11180436229/فيلا_مع_شقتين_للبيع_في_حي_الرمال/
haraj,11180305506,الرمال,24.844645102351,46.830547389044,فيلا,villa,2500000.0,470.0,5319.15,10,,,2026-05-09,https://haraj.com.sa/11180305506/للبيع_فيلا_الأحلام_وصلتفخامة_تسكنها_واستثمار_يكسبك/
haraj,11180268448,الرمال,24.840643062843,46.811510844276,فيلا,villa,2000000.0,435.0,4597.7,14,,,2026-05-09,https://haraj.com.sa/11180268448/فيلا_وثلاث_شقق_للبيع_حي_الرمال/
haraj,11180089463,الرمال,24.857953502528,46.840897172602,فيلا,villa,1750000.0,300.0,5833.33,5,,,2026-05-06,https://haraj.com.sa/11180089463/فيلا_للبيع_حي_الرمال_مع_شقتين_سعر_فرصه/
haraj,11180056497,الرمال,24.85728989024,46.846482260648,فيلا,villa,1850000.0,361.64,5115.58,7,,,2026-05-05,https://haraj.com.sa/11180056497/فيلا_للبيع_الرمال_التعمير_درج_داخلي_وشقتين_مجددة_بالكامل/
haraj,11180030624,الرمال- التعمير,24.856505827231,46.838527490209,Villa,villa,1850000.0,288.0,6423.61,10,,,2026-05-05,https://haraj.com.sa/11180030624/فيلا_للبيع/
haraj,11180787735,الخير,25.166623742603,46.396691959998,ارض,plot,1574.0,375.0,4.2,,,,2026-05-17,https://haraj.com.sa/11180787735/للبيع_ارض_مخطط_الخير/
haraj,11180780649,الخير,25.091199747659,46.461973723315,ارض,plot,15799.98,379.75,41.61,,,,2026-05-17,https://haraj.com.sa/11180780649/للبيع_ارض_في_الخير_مخطط_3543_الامراء_شمال_الرياض/
haraj,11180535937,الخير,25.104451498003,46.455903882571,ارض,plot,3100.0,161.0,19.25,,,,2026-05-13,https://haraj.com.sa/11180535937/للبيع_ارض_مخطط_الخير/
haraj,11180526336,الخير,25.085241435778,46.466227784968,ارض,plot,1466.0,375.0,3.91,,,,2026-05-13,https://haraj.com.sa/11180526336/مخطط_الخير/
haraj,11180524376,الخير,25.073780292017,46.405210311449,ارض,plot,2650.0,375.0,7.07,,,,2026-05-13,https://haraj.com.sa/11180524376/ارض_لبيع/
haraj,11180474705,الخير,25.058807922328,46.420160034273,Land,plot,1687.3,720.0,2.34,,,,2026-05-12,https://haraj.com.sa/11180474705/مخطط_الخير/
haraj,11180432871,الخير,25.157451659095,46.410710956556,ارض,plot,1507.0,375.0,4.02,,,,2026-05-11,https://haraj.com.sa/11180432871/ارض_في_مخطط_الخير_41_الذهبي_وكيل_البيع/
haraj,11180421885,الخير,25.042110417981,46.459446730352,ارض,plot,1600.0,406.0,3.94,,,,2026-05-11,https://haraj.com.sa/11180421885/للبيع_مساحة_406م_في_مخطط_الدكاتره_3479/
haraj,11180416038,الخير,25.09586831427,46.41803161492,ارض,plot,2500.0,420.0,5.95,,,,2026-05-11,https://haraj.com.sa/11180416038/ارض_للبيع_بالخير/
haraj,11180401218,الخير,25.062657808097,46.423256119102,ارض,plot,1580.0,750.0,2.11,,,,2026-05-11,https://haraj.com.sa/11180401218/البيع_بدون_سعي_وبسعر_السوق_مخطط_الخير/
